Counter	Image	class label	Myr	Viewpoint	Delta PA	v_asym	s_asym	resids	lambda_r	epsilon	A	A_2	deltapos	deltapos2	nspax	re	meanvel	varvel	skewvel	kurtvel	meansig	varsig	skewsig	kurtsig	abskewvel	abskewsig	random
59	fg3_m12_iso1_rotated	0	1.96	5	86.21	0.06	0.04	4.86	0.29	0.16	15.49	22.12	0.3	0.21	764	12.83	-2.46	20.65	-0.02	-1.09	51.81	12.92	-0.48	2.24	0.02	0.48	-1.88
60	fg3_m12_iso1_rotated	0	1.96	6	79.42	0.06	0.04	5.0	0.32	0.18	10.59	20.03	0.0	0.88	764	14.22	-3.0	20.92	-0.03	-1.02	51.54	12.53	-0.75	2.8	0.03	0.75	1.05
4	fg3_m12_iso0.5_rotated	0	0.05	4	81.08	0.11	0.09	6.0	0.33	0.03	22.9	35.47	0.0	0.48	764	12.69	-5.37	17.73	0.11	-0.79	41.34	15.49	-0.16	0.75	0.11	0.16	-0.22
5	fg3_m12_iso0.5_rotated	0	0.05	5	37.36	0.14	0.07	6.87	0.31	0.01	24.41	28.13	0.3	0.48	764	11.47	-1.19	17.57	-0.21	-0.91	41.72	14.48	-0.01	1.62	0.21	0.01	0.4
6	fg3_m12_iso0.5_rotated	0	0.05	6	15.32	0.5	0.08	7.94	0.3	0.03	36.92	49.26	0.68	0.21	764	11.44	-5.13	17.1	0.11	-0.82	40.3	14.91	-0.39	0.86	0.11	0.39	-0.41
11	fg3_m12_iso0.5_rotated	0	0.1	4	64.69	0.13	0.08	7.4	0.33	0.03	34.35	25.27	0.61	0.48	764	12.03	-3.18	18.52	-0.09	-0.94	40.78	16.29	-0.19	0.56	0.09	0.19	-0.73
12	fg3_m12_iso0.5_rotated	0	0.1	5	3.04	1.04	0.13	7.48	0.38	0.04	40.36	49.04	0.68	0.64	764	12.34	-12.47	16.94	0.39	-0.74	39.93	16.5	-0.09	0.55	0.39	0.09	-1.09
13	fg3_m12_iso0.5_rotated	0	0.1	6	59.61	0.13	0.09	7.14	0.32	0.06	19.46	22.37	0.43	0.88	764	12.59	-4.63	17.27	0.02	-1.01	40.98	16.1	-0.04	0.55	0.02	0.04	-0.52
18	fg3_m12_iso0.5_rotated	0	0.29	4	77.84	0.09	0.07	5.31	0.37	0.02	33.73	43.61	0.61	0.77	764	12.31	-6.64	18.48	-0.06	-0.74	37.21	17.07	-0.18	0.25	0.06	0.18	-0.99
19	fg3_m12_iso0.5_rotated	0	0.29	5	69.15	0.12	0.11	6.19	0.33	0.08	21.61	25.73	0.3	1.07	764	12.59	-0.98	16.98	-0.08	-0.79	37.21	17.42	-0.13	-0.05	0.08	0.13	-0.83
20	fg3_m12_iso0.5_rotated	0	0.29	6	87.18	0.1	0.09	5.63	0.36	0.03	32.45	48.79	0.43	0.48	764	12.15	-1.26	17.9	-0.23	-0.79	35.52	16.43	-0.21	0.03	0.23	0.21	-0.48
25	fg3_m12_iso0.5_rotated	0	0.49	4	81.97	0.11	0.08	6.94	0.35	-0.03	26.53	24.71	0.91	1.44	764	12.06	-3.29	17.73	0.15	-0.8	34.38	16.78	-0.36	-0.24	0.15	0.36	-0.74
26	fg3_m12_iso0.5_rotated	0	0.49	5	25.66	0.17	0.1	6.78	0.32	-0.02	30.26	33.96	1.09	1.07	764	11.89	2.3	16.42	-0.44	-0.65	35.73	16.15	-0.38	0.07	0.44	0.38	-1.77
27	fg3_m12_iso0.5_rotated	0	0.49	6	75.81	0.12	0.12	5.48	0.39	0.02	31.23	34.83	0.86	0.64	764	11.7	-10.0	18.1	0.3	-0.84	35.22	15.75	-0.14	0.36	0.3	0.14	0.34
32	fg3_m12_iso0.5_rotated	0	1.96	6	54.43	0.07	0.07	4.82	0.28	-0.25	13.33	13.46	0.0	0.48	368	11.04	-3.68	13.96	0.06	-0.92	42.48	11.1	-0.41	1.63	0.06	0.41	0.87
0	fg3_m12	1	1.66	0	82.1	0.03	0.03	6.22	0.26	0.26	5.87	10.15	0.0	0.48	368	8.07	0.57	57.11	-0.09	-1.18	102.9	30.83	0.53	-0.46	0.09	0.53	1.92
1	fg3_m12	1	1.66	1	89.42	0.04	0.06	11.78	0.57	0.66	9.61	15.55	0.68	1.07	705	13.5	37.17	86.5	0.01	-0.89	94.88	29.39	1.03	0.68	0.01	1.03	0.62
2	fg3_m12	1	1.66	2	53.43	0.03	0.06	19.53	0.53	0.52	9.06	14.42	0.3	0.48	368	10.65	23.28	81.78	-0.01	-1.05	106.7	29.16	0.62	-0.37	0.01	0.62	-0.37
3	fg3_m12	1	1.66	3	56.94	0.03	0.06	11.47	0.54	0.33	3.41	7.73	0.3	0.48	368	9.51	-70.68	78.22	0.08	-1.1	110.67	33.51	0.67	-0.33	0.08	0.67	0.71
4	fg3_m12	1	1.66	5	58.39	0.03	0.03	8.45	0.62	0.69	16.63	27.46	0.0	0.48	674	13.44	8.14	90.33	-0.04	-1.06	92.8	22.74	0.91	0.42	0.04	0.91	-1.34
5	fg3_m12	1	1.76	0	74.29	0.05	0.07	12.32	0.35	0.19	4.93	12.01	0.43	0.48	368	10.22	8.87	60.65	-0.09	-1.14	110.39	30.54	0.4	-0.37	0.09	0.4	2.26
6	fg3_m12	1	1.76	1	88.74	0.03	0.05	11.68	0.67	0.65	16.74	35.51	0.68	0.21	1174	20.59	54.68	114.34	0.11	-1.46	103.19	26.67	0.63	0.34	0.11	0.63	-0.4
7	fg3_m12	1	1.76	2	54.39	0.03	0.04	14.29	0.65	0.39	13.35	33.54	1.36	0.48	1134	17.14	35.88	97.88	-0.12	-1.19	96.0	30.09	1.43	3.24	0.12	1.43	-1.04
8	fg3_m12	1	1.76	3	56.75	0.04	0.1	17.86	0.61	0.46	16.44	22.39	1.92	0.64	746	13.2	-90.96	86.28	0.11	-0.44	128.14	71.97	1.88	3.26	0.11	1.88	-0.66
9	fg3_m12	1	1.76	4	71.67	0.06	0.06	7.1	0.45	0.21	9.4	15.07	1.09	0.21	1233	16.6	45.39	37.91	-0.0	-1.29	77.15	24.41	0.82	0.07	0.0	0.82	0.5
10	fg3_m12	1	1.76	5	28.07	0.22	0.12	31.5	0.58	0.87	88.61	92.29	2.21	0.48	1295	21.64	-8.26	110.77	0.49	-0.89	130.6	56.04	0.92	0.31	0.49	0.92	0.7
11	fg3_m12	1	1.76	6	22.69	0.38	0.19	53.86	0.73	0.4	22.61	46.8	1.63	0.48	1092	15.72	164.57	126.93	-0.69	-0.33	128.8	65.6	1.19	1.06	0.69	1.19	1.8
12	fg3_m12	1	1.81	0	81.06	0.07	0.03	16.42	0.3	0.32	19.09	28.78	0.43	0.48	368	7.54	19.6	70.96	0.31	-0.96	122.65	23.45	0.03	-0.57	0.31	0.03	1.02
13	fg3_m12	1	1.81	1	81.3	0.07	0.09	36.14	0.55	0.69	13.17	23.14	2.21	0.48	1510	23.46	-19.24	115.07	0.12	-1.09	148.91	40.73	0.66	0.11	0.12	0.66	-0.31
14	fg3_m12	1	1.81	2	71.38	0.04	0.05	24.48	0.55	0.34	15.51	26.25	1.09	0.21	1629	19.48	30.76	129.91	0.32	-1.18	136.39	35.78	0.42	0.16	0.32	0.42	-1.9
15	fg3_m12	1	1.81	3	10.06	0.1	0.16	64.78	0.68	0.22	5.77	14.33	0.43	1.07	1088	15.51	47.7	178.29	0.18	-1.19	166.32	56.71	0.35	-0.47	0.18	0.35	0.43
16	fg3_m12	1	1.81	4	0.76	0.46	0.08	16.45	0.3	0.14	46.74	59.95	3.27	0.77	1658	18.79	-31.59	34.52	-0.75	0.58	100.36	45.1	1.09	0.46	0.75	1.09	-1.14
17	fg3_m12	1	1.81	5	10.53	0.23	0.13	26.33	0.69	0.32	22.18	29.96	2.19	0.64	1119	21.28	-130.05	54.5	0.29	-0.82	138.55	34.73	-0.41	-0.31	0.29	0.41	0.91
18	fg3_m12	1	1.81	6	11.4	0.08	0.08	50.54	0.57	0.48	14.32	21.96	1.21	2.11	1068	16.02	32.82	187.17	0.03	-1.2	178.39	58.86	0.74	1.21	0.03	0.74	0.64
19	fg3_m12	1	1.86	0	60.3	0.05	0.02	12.29	0.3	0.24	3.83	4.91	0.43	0.48	368	9.88	-12.37	50.99	0.26	-1.02	125.56	22.51	-0.32	-0.6	0.26	0.32	1.18
20	fg3_m12	1	1.86	1	81.38	0.05	0.05	14.04	0.48	0.53	6.27	10.68	0.43	0.21	1097	15.22	-3.94	79.17	0.14	-1.1	98.27	28.61	0.61	-0.39	0.14	0.61	1.11
21	fg3_m12	1	1.86	2	51.24	0.05	0.07	11.49	0.42	0.34	6.03	7.9	0.61	0.48	762	13.75	5.66	68.03	-0.09	-1.14	103.14	27.89	0.87	0.86	0.09	0.87	-0.36
22	fg3_m12	1	1.86	3	6.51	0.11	0.07	20.15	0.54	0.71	3.43	10.41	0.91	1.07	1987	24.24	27.62	87.19	-0.02	-1.12	115.2	30.36	0.24	0.23	0.02	0.24	-0.15
23	fg3_m12	1	1.86	4	75.29	0.09	0.03	6.84	0.12	0.34	16.99	14.45	0.3	0.48	368	7.05	-0.91	20.39	0.07	-0.87	104.35	17.9	0.18	-0.75	0.07	0.18	1.35
24	fg3_m12	1	1.86	6	10.89	0.08	0.08	15.86	0.52	0.33	8.54	13.15	3.84	0.77	1369	20.26	57.75	113.58	0.49	-0.88	124.89	48.6	1.3	0.91	0.49	1.3	0.66
25	fg3_m12	1	1.91	0	81.12	0.07	0.03	15.17	0.34	0.09	29.78	27.98	0.3	0.77	368	9.68	-18.56	60.18	-0.25	-1.12	137.66	23.65	-0.27	-0.29	0.25	0.27	0.09
26	fg3_m12	1	1.91	2	28.62	0.06	0.05	11.27	0.39	0.39	9.82	17.74	0.3	0.48	704	11.56	-15.12	61.31	-0.29	-1.22	107.32	29.47	0.46	-0.39	0.29	0.46	0.15
27	fg3_m12	1	1.91	3	55.97	0.08	0.08	16.12	0.5	0.55	21.69	30.26	0.3	0.48	726	14.65	3.25	67.94	-0.04	-1.11	113.89	29.04	0.82	0.33	0.04	0.82	0.47
28	fg3_m12	1	1.91	4	52.94	0.11	0.05	8.69	0.13	0.37	23.59	10.99	0.3	0.48	368	8.76	-6.86	21.59	-0.08	-0.54	113.5	23.42	0.36	-0.38	0.08	0.36	-0.07
29	fg3_m12	1	1.91	6	16.68	0.07	0.06	7.49	0.33	0.15	11.44	13.18	0.3	0.48	360	9.91	2.83	39.22	0.17	-1.31	90.48	19.93	0.63	0.45	0.17	0.63	0.28
30	fg3_m12	1	2.0	0	71.81	0.05	0.05	15.11	0.32	0.45	18.78	13.76	0.0	0.48	368	8.15	-14.18	72.55	-0.31	-1.06	139.26	31.98	0.4	-0.33	0.31	0.4	-0.22
31	fg3_m12	1	2.0	1	9.29	0.4	0.17	9.73	0.56	0.79	49.62	37.63	2.86	0.77	908	45.56	84.2	16.89	-0.06	0.89	107.35	39.19	2.62	8.86	0.06	2.62	-0.93
32	fg3_m12	1	2.0	2	34.54	0.08	0.05	19.43	0.41	0.4	21.06	23.04	0.43	0.21	368	10.36	-36.18	68.14	-0.14	-1.13	132.97	27.46	0.28	-0.39	0.14	0.28	-1.1
33	fg3_m12	1	2.0	3	39.09	0.19	0.05	26.25	0.26	0.52	20.19	9.81	0.3	0.77	368	10.34	1.33	49.41	-0.56	-0.46	160.15	34.88	0.16	-0.96	0.56	0.16	1.6
34	fg3_m12	1	2.0	4	18.33	0.62	0.06	8.57	0.13	-0.3	30.3	21.66	0.0	0.48	368	7.82	-15.96	14.03	0.21	0.07	114.88	24.55	0.58	-0.16	0.21	0.58	0.56
35	fg3_m12	1	2.0	5	17.21	0.17	0.07	14.06	0.62	0.88	44.06	26.97	3.35	0.48	886	118.35	-69.21	80.32	0.16	-1.42	132.59	31.1	0.69	0.19	0.16	0.69	0.9
36	fg3_m12	1	2.0	6	2.16	0.11	0.07	18.55	0.66	0.52	12.5	12.91	1.63	0.21	716	16.05	-108.96	43.79	0.23	-0.05	120.08	29.84	0.15	-0.26	0.23	0.15	1.13
37	fg3_m12	1	2.05	0	64.57	0.04	0.05	22.28	0.41	0.51	24.68	29.03	0.61	1.3	762	11.38	-6.32	76.15	0.1	-0.99	155.52	34.18	0.28	-0.76	0.1	0.28	0.07
38	fg3_m12	1	2.05	1	74.57	0.1	0.07	20.13	0.19	0.37	48.13	48.16	0.43	1.07	368	7.78	12.99	62.99	0.05	-0.77	192.66	42.73	0.2	-0.89	0.05	0.2	-0.14
39	fg3_m12	1	2.05	2	26.6	0.09	0.05	23.31	0.29	0.1	25.06	20.72	0.0	0.77	368	7.56	3.08	83.08	-0.66	-0.72	177.79	34.61	-0.05	-0.88	0.66	0.05	0.17
40	fg3_m12	1	2.05	3	6.04	0.08	0.04	22.22	0.31	0.44	3.73	4.21	0.3	0.88	368	9.11	8.78	80.27	0.61	-0.54	184.79	43.02	-0.44	-0.69	0.61	0.44	0.68
41	fg3_m12	1	2.05	4	56.96	0.11	0.07	15.95	0.22	0.35	54.23	28.51	0.3	1.07	368	6.76	0.42	45.41	0.48	-0.71	159.24	36.14	0.01	-0.5	0.48	0.01	0.39
42	fg3_m12	1	2.05	5	53.49	0.14	0.06	39.88	0.42	0.6	27.1	17.49	1.25	1.73	736	11.58	-22.28	88.12	-0.59	-0.47	160.9	30.87	0.45	-0.22	0.59	0.45	-0.08
43	fg3_m12	1	2.05	6	36.49	0.16	0.05	33.25	0.35	0.49	26.02	28.22	0.61	1.07	705	13.47	25.46	87.23	0.6	-0.83	168.21	28.23	0.59	-0.01	0.6	0.59	-0.05
44	fg3_m12	1	2.15	0	63.43	0.06	0.02	17.53	0.3	0.33	28.94	32.37	0.0	0.48	368	9.53	-32.22	64.04	-0.32	-0.38	166.34	21.3	-0.27	0.11	0.32	0.27	0.94
45	fg3_m12	1	2.15	1	6.78	0.54	0.06	11.8	0.09	-0.22	27.06	22.95	0.3	0.64	368	6.75	-21.52	40.53	-0.32	-0.52	156.91	27.29	0.14	-0.3	0.32	0.14	1.1
46	fg3_m12	1	2.15	2	6.7	0.07	0.02	13.13	0.22	0.19	12.43	13.91	0.0	0.48	368	9.08	-2.62	46.83	-0.15	-1.01	154.53	24.47	-0.17	-0.57	0.15	0.17	1.39
47	fg3_m12	1	2.15	3	13.47	0.11	0.07	14.76	0.19	0.41	13.08	11.53	0.61	0.77	368	7.7	-10.12	54.13	-0.18	-1.02	176.92	43.71	1.22	1.12	0.18	1.22	0.56
48	fg3_m12	1	2.15	4	79.87	0.08	0.02	8.78	0.15	0.21	34.86	13.44	0.3	0.77	368	8.02	0.66	31.98	0.1	-0.84	152.52	28.14	0.05	-0.31	0.1	0.05	0.08
49	fg3_m12	1	2.15	5	45.7	0.06	0.02	15.5	0.29	0.51	34.69	41.45	0.0	0.48	761	11.6	10.89	60.64	0.54	-0.11	146.02	26.18	0.09	-0.38	0.54	0.09	-2.0
50	fg3_m12	1	2.15	6	11.01	0.09	0.07	13.25	0.19	0.48	27.66	23.37	0.0	0.48	368	8.11	12.9	57.33	0.02	-0.16	162.27	34.38	0.86	0.55	0.02	0.86	-0.66
51	fg3_m12	1	2.2	1	58.4	0.28	0.05	10.9	0.09	0.17	44.27	36.85	0.43	0.77	368	7.55	-3.43	34.29	-0.03	-0.3	154.14	28.58	0.59	-0.01	0.03	0.59	0.79
52	fg3_m12	1	2.2	2	11.22	0.05	0.03	11.66	0.23	0.18	5.96	5.7	0.3	0.48	368	9.39	9.94	51.26	0.06	-1.21	159.79	25.17	-0.14	-0.4	0.06	0.14	-0.51
53	fg3_m12	1	2.2	3	10.67	0.13	0.06	19.65	0.12	0.39	46.77	32.36	0.0	0.21	368	4.54	-11.83	62.92	-0.34	-0.81	180.78	45.65	0.64	-0.29	0.34	0.64	-0.57
54	fg3_m12	1	2.2	4	59.83	0.12	0.04	10.62	0.14	-0.26	28.89	28.73	0.43	0.48	368	8.83	-8.27	28.42	0.02	-0.83	146.61	28.86	0.32	-0.52	0.02	0.32	-1.86
55	fg3_m12	1	2.2	5	44.19	0.06	0.03	16.29	0.29	0.51	21.93	31.66	0.0	0.48	763	12.25	2.05	57.27	0.41	-0.14	145.12	26.75	0.28	-0.61	0.41	0.28	-0.69
56	fg3_m12	1	2.2	6	29.0	0.1	0.05	13.34	0.18	0.47	22.23	16.9	0.0	0.48	368	8.93	-10.69	54.4	-0.39	-0.1	163.73	35.23	0.76	-0.17	0.39	0.76	0.24
57	fg3_m12	1	2.25	0	71.79	0.08	0.04	15.52	0.27	0.46	51.68	41.34	0.0	0.48	368	11.11	12.23	54.31	0.1	-0.71	163.41	28.75	0.24	-0.49	0.1	0.24	-0.19
58	fg3_m12	1	2.25	1	5.28	0.7	0.05	10.02	0.11	0.3	28.79	13.73	0.0	0.21	368	8.21	7.06	34.76	-0.2	-0.16	157.4	28.71	0.58	0.0	0.2	0.58	-1.41
59	fg3_m12	1	2.25	2	7.83	0.05	0.02	12.76	0.2	0.1	20.05	22.79	0.3	0.48	368	7.87	13.31	53.72	0.05	-0.96	164.68	26.43	0.09	-0.65	0.05	0.09	-0.08
60	fg3_m12	1	2.25	4	65.73	0.09	0.04	7.3	0.13	0.19	41.38	27.2	0.0	0.77	368	9.96	-6.98	24.16	0.01	-0.81	144.21	27.3	0.28	-0.34	0.01	0.28	1.25
61	fg3_m12	1	2.25	5	35.72	0.05	0.02	18.45	0.33	0.54	23.75	37.13	0.3	0.48	762	12.79	-3.37	60.37	0.45	-0.36	148.98	26.33	0.49	-0.55	0.45	0.49	-1.79
62	fg3_m12	1	2.25	6	11.09	0.18	0.06	27.03	0.27	0.55	53.0	59.5	0.3	1.07	760	12.21	-26.26	52.3	0.03	-0.34	149.55	25.54	0.58	-0.22	0.03	0.58	-0.74
63	fg3_m12	1	2.35	0	83.15	0.09	0.04	16.92	0.21	0.5	30.84	26.53	0.0	0.48	368	8.22	-1.17	59.29	0.46	-0.27	165.54	31.03	0.5	-0.47	0.46	0.5	0.33
64	fg3_m12	1	2.35	2	2.86	0.05	0.04	8.5	0.12	0.08	10.13	11.82	0.43	0.48	368	5.93	-6.15	51.99	-0.03	-1.01	165.7	36.93	0.61	-0.33	0.03	0.61	0.44
65	fg3_m12	1	2.35	3	6.84	0.11	0.05	10.39	0.08	0.42	18.16	14.44	0.3	0.48	368	4.96	5.52	58.9	0.24	-0.51	176.0	37.07	0.42	-0.66	0.24	0.42	0.51
66	fg3_m12	1	2.35	4	66.51	0.07	0.03	7.7	0.16	0.22	10.84	9.41	0.3	0.48	368	10.21	-17.04	28.14	-0.02	-0.69	143.32	24.12	0.04	-0.55	0.02	0.04	0.09
67	fg3_m12	1	2.35	5	34.91	0.04	0.03	16.77	0.34	0.5	8.18	18.88	0.3	0.48	763	11.63	-19.25	63.7	0.24	-0.59	144.23	25.21	0.5	-0.38	0.24	0.5	1.34
68	fg3_m12	1	2.35	6	25.77	0.07	0.03	10.34	0.15	0.53	41.5	32.89	0.3	0.48	368	7.61	-9.76	51.13	-0.39	0.23	161.32	24.06	0.07	-0.73	0.39	0.07	1.08
69	fg3_m12	1	2.44	0	71.7	0.06	0.05	10.65	0.23	0.45	17.74	9.35	0.43	0.21	368	8.04	-11.96	64.92	0.13	-0.39	169.85	32.11	0.5	-0.3	0.13	0.5	-0.03
71	fg3_m12	1	2.54	0	76.19	0.06	0.05	14.71	0.18	0.46	32.35	35.53	0.43	0.64	368	6.75	-10.44	63.28	0.18	-0.44	167.96	34.67	0.63	-0.06	0.18	0.63	-0.14
72	fg3_m12	1	2.54	1	26.91	0.15	0.05	12.26	0.04	0.14	32.67	22.9	0.0	0.21	368	4.69	-6.17	43.39	-0.02	-0.64	161.17	38.18	0.68	-0.38	0.02	0.68	-0.8
73	fg3_m12	1	2.54	2	12.57	0.04	0.05	11.16	0.24	0.16	4.36	5.25	0.43	0.21	368	8.83	-15.11	55.65	0.05	-0.96	157.54	26.64	0.31	-0.47	0.05	0.31	-0.4
74	fg3_m12	1	2.54	3	1.79	0.07	0.06	15.55	0.25	0.5	19.68	27.01	0.3	0.21	368	8.81	-5.42	61.2	-0.02	-0.47	168.18	31.76	0.6	-0.48	0.02	0.6	-0.47
75	fg3_m12	1	2.54	4	56.22	0.06	0.02	8.01	0.17	0.15	7.77	8.63	0.3	0.77	368	9.47	-11.64	31.76	0.15	-0.77	145.27	25.49	0.11	-0.45	0.15	0.11	0.88
76	fg3_m12	1	2.54	5	28.98	0.05	0.05	14.4	0.29	0.51	9.7	14.45	0.0	0.48	368	10.69	-9.69	62.77	-0.03	-0.79	165.32	31.52	0.44	-0.42	0.03	0.44	-1.13
77	fg3_m12	1	2.54	6	23.06	0.04	0.02	9.47	0.3	0.51	8.41	13.04	0.3	0.48	764	12.07	6.46	58.84	0.25	-0.39	143.7	18.99	-0.04	-0.45	0.25	0.04	-1.32
78	fg3_m12	1	2.59	0	77.33	0.07	0.06	21.11	0.14	0.5	40.12	28.32	0.43	0.21	368	5.58	-12.88	62.8	0.12	-0.44	171.96	37.72	0.72	-0.44	0.12	0.72	1.93
79	fg3_m12	1	2.59	1	62.32	0.12	0.05	10.75	0.09	0.16	35.63	11.18	0.0	0.48	368	3.81	-20.79	43.47	0.06	-0.75	162.95	38.8	0.67	-0.19	0.06	0.67	0.48
80	fg3_m12	1	2.59	2	1.43	0.05	0.03	11.35	0.26	0.13	3.38	4.75	0.3	0.48	368	9.22	-23.52	51.06	0.02	-0.96	154.24	26.56	0.12	-0.56	0.02	0.12	0.52
81	fg3_m12	1	2.59	3	10.69	0.06	0.05	9.22	0.26	0.45	9.08	11.37	0.43	0.48	368	8.66	-0.51	63.0	-0.04	-0.38	163.49	29.9	0.44	-0.58	0.04	0.44	0.24
82	fg3_m12	1	2.59	4	81.17	0.05	0.04	6.89	0.22	0.13	7.46	6.73	0.43	0.77	368	9.54	-21.95	32.9	0.17	-0.88	144.29	25.15	0.06	-0.54	0.17	0.06	-0.19
83	fg3_m12	1	2.59	5	35.25	0.06	0.03	9.78	0.22	0.45	4.77	6.79	0.3	0.48	368	7.79	-14.6	67.86	-0.03	-0.79	166.77	33.82	0.53	-0.48	0.03	0.53	2.43
84	fg3_m12	1	2.59	6	20.0	0.04	0.02	8.34	0.28	0.5	13.8	20.93	0.43	0.48	761	11.99	12.22	60.83	0.03	-0.17	143.15	18.81	0.08	-0.3	0.03	0.08	-0.23
85	fg3_m12	1	2.69	0	75.07	0.04	0.05	17.23	0.15	0.49	5.53	9.89	0.3	0.21	368	5.75	2.62	66.92	0.03	-0.41	173.99	32.9	0.61	-0.55	0.03	0.61	0.34
86	fg3_m12	1	2.69	1	0.39	0.26	0.06	10.87	0.09	0.21	30.48	40.39	0.0	0.21	368	4.74	-6.8	48.19	0.11	-0.66	161.13	37.12	0.54	-0.47	0.11	0.54	0.89
87	fg3_m12	1	2.69	2	15.54	0.05	0.05	8.89	0.26	0.16	7.13	8.85	0.61	0.88	368	9.73	-10.34	51.34	-0.05	-1.13	153.42	29.18	-0.08	-0.7	0.05	0.08	-0.67
88	fg3_m12	1	2.69	4	48.8	0.07	0.03	7.59	0.2	0.09	5.2	5.24	0.0	0.48	368	9.23	-23.89	33.74	0.16	-1.04	143.11	25.64	0.08	-0.44	0.16	0.08	-0.0
89	fg3_m12	1	2.69	5	17.24	0.07	0.05	19.58	0.14	0.51	26.32	29.01	0.3	0.21	368	6.35	-19.76	67.9	-0.09	-0.57	167.94	35.69	0.52	-0.41	0.09	0.52	1.94
90	fg3_m12	1	2.69	6	20.14	0.05	0.03	12.13	0.32	0.59	11.55	16.11	0.0	0.21	757	14.24	11.96	57.04	-0.08	-0.22	142.64	17.37	0.42	-0.29	0.08	0.42	1.03
91	fg3_m12	1	2.79	0	71.6	0.04	0.03	16.61	0.19	0.44	20.24	15.83	0.3	0.48	368	6.51	-6.97	68.12	0.18	-0.62	170.05	31.01	0.46	-0.53	0.18	0.46	-0.66
92	fg3_m12	1	2.79	1	9.54	0.26	0.05	8.12	0.1	0.22	33.49	18.2	0.0	0.48	368	5.07	-15.41	48.72	0.23	-0.73	162.33	36.23	0.58	-0.53	0.23	0.58	-0.94
93	fg3_m12	1	2.79	2	19.48	0.08	0.05	14.22	0.25	0.21	12.28	12.38	0.68	0.21	368	9.42	-22.6	51.41	0.03	-1.05	152.91	29.19	0.1	-0.71	0.03	0.1	-1.32
94	fg3_m12	1	2.79	3	13.8	0.05	0.04	15.54	0.33	0.47	7.63	12.72	0.43	0.88	762	11.36	20.5	72.28	0.05	-0.47	150.37	24.33	0.94	0.1	0.05	0.94	-0.83
95	fg3_m12	1	2.79	4	48.37	0.07	0.03	8.71	0.18	0.06	16.39	10.68	0.43	0.48	368	9.52	-22.6	32.54	-0.1	-1.12	143.43	25.0	0.42	-0.47	0.1	0.42	-0.83
96	fg3_m12	1	2.79	5	8.24	0.07	0.05	13.66	0.12	0.46	12.13	5.09	0.0	0.48	368	5.99	-28.24	64.95	-0.07	-0.51	169.66	37.55	0.48	-0.63	0.07	0.48	-0.09
97	fg3_m12	1	2.79	6	24.47	0.03	0.03	8.89	0.31	0.57	34.15	31.52	0.43	0.77	752	12.38	7.78	60.45	-0.09	-0.39	147.39	18.17	0.58	-0.35	0.09	0.58	-0.57
98	fg3_m12	1	3.62	0	53.71	0.06	0.04	17.29	0.21	0.5	8.75	7.69	0.3	0.48	368	7.39	-8.14	72.83	-0.04	-0.68	166.44	34.24	0.47	-0.56	0.04	0.47	-2.46
99	fg3_m12	1	3.62	3	4.23	0.06	0.03	10.41	0.35	0.48	8.22	8.68	0.0	0.77	368	10.56	13.78	68.2	-0.15	-0.55	162.7	22.71	0.3	-0.37	0.15	0.3	1.21
100	fg3_m12	1	3.62	5	53.29	0.04	0.03	22.16	0.38	0.45	2.81	4.79	0.0	0.21	368	11.1	-21.95	75.16	0.04	-0.75	161.7	26.93	0.31	-0.94	0.04	0.31	0.54
101	fg3_m12	1	3.62	6	28.67	0.05	0.02	10.21	0.28	0.49	12.42	21.69	0.0	0.77	740	12.34	3.38	57.19	0.09	-0.51	146.63	14.35	0.41	-0.26	0.09	0.41	-0.79
102	fg3_m12	1	4.6	0	72.05	0.04	0.04	16.91	0.32	0.47	24.94	16.38	0.0	0.48	368	9.71	-3.15	71.89	0.02	-0.78	161.87	30.32	0.49	-0.57	0.02	0.49	1.02
103	fg3_m12	1	4.6	2	3.86	0.05	0.05	8.87	0.22	0.1	7.51	8.54	0.3	0.48	368	8.79	-15.29	52.72	0.06	-1.1	157.9	35.11	0.79	-0.06	0.06	0.79	0.6
104	fg3_m12	1	4.6	3	21.22	0.06	0.06	11.52	0.3	0.52	23.1	19.43	0.43	0.77	368	10.12	4.67	66.85	-0.06	-0.46	166.55	28.67	0.82	-0.18	0.06	0.82	0.34
105	fg3_m12	1	4.6	4	54.41	0.09	0.05	8.85	0.14	-0.1	9.98	7.3	0.3	0.48	368	7.66	-15.06	32.48	0.05	-1.08	151.89	37.29	1.03	0.1	0.05	1.03	-1.73
106	fg3_m12	1	4.6	5	24.0	0.04	0.05	22.42	0.27	0.48	6.55	9.31	0.43	0.21	368	8.28	-30.63	69.26	0.09	-0.53	167.58	33.18	0.74	-0.37	0.09	0.74	0.21
107	fg3_m12	1	4.6	6	27.03	0.03	0.04	10.45	0.31	0.52	31.48	28.1	0.0	0.64	711	11.94	0.36	66.24	0.03	-0.28	149.77	16.73	0.49	0.57	0.03	0.49	-0.25
108	fg3_m12	1	5.18	0	59.83	0.05	0.04	13.53	0.25	0.45	31.3	34.39	0.0	0.64	368	8.43	-9.1	72.07	-0.01	-0.79	167.04	33.4	0.8	-0.33	0.01	0.8	-0.04
109	fg3_m12	1	5.18	1	53.09	0.05	0.05	11.99	0.22	0.26	15.48	19.77	0.61	0.21	368	8.06	-8.57	58.62	-0.11	-1.06	160.49	30.86	0.68	-0.38	0.11	0.68	0.43
